,매장 이름,매장 주소,지역 시/군/구,위도,경도
3887,GS25평촌두산벤처점,"경기 안양시 동안구 흥안대로415, 231호 (평촌동 126-1, 두산벤처다임)",안양시동안구,37.391583,126.9729961
3888,GS25평촌두산점,"경기 안양시 동안구 평촌대로179번길39, 단지 내 상가 목련마트 (호계동 1054-6)",안양시동안구,37.3977688,126.9542134
3889,GS25평촌디엠점,"경기 안양시 동안구 흥안대로427번길16, 131, 132호 (관양동 954-1)",안양시동안구,37.393079,126.9736409
3890,GS25평촌래미안점,"경기 안양시 동안구 흥안대로456번길82 (평촌동 21-2, 밀레니엄프라자103호전면일부)",안양시동안구,37.3931415,126.9799282
3891,GS25평촌메리트점,"경기 안양시 동안구 관평로79번길11, 1층 (평촌동 913-13)",안양시동안구,37.3843036,126.9640324
3892,GS25평촌목련점,"경기 안양시 동안구 동안로97, 상가동 103호,104호 (범계동 1053-2, 목련아파트)",안양시동안구,37.3877741,126.9514127
3893,GS25평촌벌말점,"경기 안양시 동안구 흥안대로427번길82, 1층 (관양동 981-9)",안양시동안구,37.3925285,126.9697093
3894,GS25평촌범계역점,"경기 안양시 동안구 평촌대로223번길65, 113호 (호계동 1046-1, 범계빌딩)",안양시동안구,37.3900167,126.9522137
3895,GS25평촌부영점,"경기 안양시 동안구 관평로138번길53, , 상가1층 113호, 112호 좌측 일부 (평촌동 896-6)",안양시동안구,37.3918401,126.964857
3896,GS25평촌삼성점,"경기 안양시 동안구 관평로257, 상가 101호(부림동 1586-5, 한가람삼성)",안양시동안구,37.3997902,126.9555382
3897,GS25평촌성심점,"경기 안양시 동안구 관평로176, 102호 (관양동 1605, 한솔센트럴파크2차)",안양시동안구,37.3924919,126.9608575
3898,GS25평촌센트럴점,"경기 안양시 동안구 시민대로327번길55, 평촌더샵센트럴시티 상가1동 110호,111호 (관양동 1815)",안양시동안구,37.3918595,126.9571155
3899,GS25평촌스테이션점,"경기 안양시 동안구 관평로186번길53, 101-1호 (관양동 1600-3)",안양시동안구,37.3945275,126.9628595
3900,GS25평촌신기점,"경기 안양시 동안구 신기대로33번길36, 1층 (호계동 1069)",안양시동안구,37.3815713,126.9579556
3901,GS25평촌신동아점,"경기 안양시 동안구 동안로73, 상가동 지하 1호 (호계동 1053-3, 목련신동아아파트)",안양시동안구,37.3859362,126.9524602
3902,GS25평촌신라점,"경기 안양시 동안구 관평로227, 상가 제1층 114호 (관양동 1589-1)",안양시동안구,37.3969476,126.9567941
3903,GS25평촌신성점,"경기 안양시 동안구 동안로171, 상가 101호 (부흥동 1103-4, 은하수신성)",안양시동안구,37.39396139999999,126.948441
3904,GS25평촌신원점,"경기 안양시 동안구 전파로88, 110호(호계2동 898, 신원비전타워)",안양시동안구,37.3893966,126.9424812
3905,GS25평촌아이비점,"경기 안양시 동안구 흥안대로427번길57-2, 108동 109호 (평촌동 160-1)",안양시동안구,37.3920708,126.9712695
3906,GS25평촌아이파크점,"경기 안양시 동안구 부림로113, 평촌 아이파크 상가 108호, 109호 (관양동 1608-2)",안양시동안구,37.393507,126.9642389
3907,GS25평촌아크로타워점,"경기 안양시 동안구 시민대로230, 218호 (관양동 1591)",안양시동안구,37.39226130000001,126.9565033
3908,GS25평촌어바인퍼스트점,"경기 안양시 동안구 경수대로579, 2동 109호 (호계동 956, 평촌어바인퍼스트)",안양시동안구,37.3720837,126.9547472
3909,GS25평촌에이스점,경기 안양시 동안구 부림로169번길41 (관양동 1588-14),안양시동안구,37.3973688,126.9609373
3910,GS25평촌에코점,"경기 안양시 동안구 부림로169번길41, 101동 (관양동 1588-14, 힐스테이트에코평촌)",안양시동안구,37.3973688,126.9609373
3911,GS25평촌엘지점,"경기 안양시 동안구 부림로48, 상가동 101호 (평촌동 897-7, 초원아파트)",안양시동안구,37.389235,126.9685551
3912,GS25평촌은하수점,"경기 안양시 동안구 동안로159번길26, 상가동 105호 (비산동 1103-5, 샛별아파트)",안양시동안구,37.3898411,126.9514106
3913,GS25평촌자이점,"경기 안양시 동안구 관평로183 (관양동 1591-12, 평촌자이엘라오피스텔)",안양시동안구,37.3930978,126.9596778
3914,GS25평촌청구점,"경기 안양시 동안구 달안로10, 상가동 108호 (비산동 1104, 은하수청구아파트)",안양시동안구,37.3916032,126.9462006
3915,GS25평촌타운점,"경기 안양시 동안구 학의로20, 3동 101호 (부흥동 1102, 관악동성아파트상가)",안양시동안구,37.3951384,126.9423112
3916,GS25평촌타워점,경기 안양시 동안구 시민대로187(비산동 1112-1),안양시동안구,37.391758,126.9517626
3917,GS25평촌태영점,"경기 안양시 동안구 경수대로610번길31, 1층 110호,111호 (호계동 1075, 무궁화태영아파트 상가동)",안양시동안구,37.3780445,126.9574319
3918,GS25평촌푸르지오점,"경기 안양시 동안구 경수대로884번길19, 상가3동 104호, 108호 (비산동 419-30)",안양시동안구,37.3968513,126.9385828
3919,GS25평촌프라자점,"경기 안양시 동안구 평촌대로130, 101,102호 (귀인동 900-9, 신세기프라자)",안양시동안구,37.3839179,126.960393
3920,GS25평촌하이필드점,"경기 안양시 동안구 벌말로66, 1층 R106호 (관양동 922)",안양시동안구,37.398136,126.9702548
3921,GS25평촌한가람점,"경기 안양시 동안구 달안로117, 상가 102호 103호 (부림동 1586-6, 한가람두산)",안양시동안구,37.3983644,126.9560143
3922,GS25평촌한양점,"경기 안양시 동안구 시민대로295, 상가 1층(부림동 1597, 한양월드빌)",안양시동안구,37.3955734,126.9628236
3923,GS25평촌현대점,경기 안양시 동안구 귀인로190번길7 (귀인동 902),안양시동안구,37.3849471,126.9604609
3924,GS25평택LG점,"경기 평택시 진위면 엘지로222 (청호리 19-1, 엘지전자(주))",평택시,37.1236179,127.0892413
3925,GS25평택가내점,"경기 평택시 비전2로245, 102,103호 (죽백동 754-2,정현빌딩)",평택시,37.013145,127.1284379
3926,GS25평택가톨릭점,"경기 평택시 평택2로64-1, 1층 (비전동 624-10)",평택시,36.9963466,127.0912512
3927,GS25평택견산리점,경기 평택시 진위면 진위서로56 (견산리 507-19),평택시,37.1081208,127.0691909
3928,GS25평택계양로점,경기 평택시 팽성읍 본정2길2 (본정리 17-7),평택시,36.9494054,127.0118979
3929,GS25평택골든점,"경기 평택시 비전2로196, 112호 (비전동 1090-5, 골든프라자7차)",평택시,,
3930,GS25평택교육청점,경기 평택시 중앙1로49 (비전1동 471-1),평택시,36.9977909,127.0886331
3931,GS25평택군문점,"경기 평택시 원평로28번길28-5, 101호, 102호 (군문동 357)",평택시,36.9878003,127.086554
3932,GS25평택남산로점,경기 평택시 남산로80 (신장동 613-1),평택시,37.0859533,127.0488449
3933,GS25평택늘푸른점,"경기 평택시 참이슬길14, 1층 (합정동 876-14)",평택시,36.9894903,127.1166138
3934,GS25평택다온점,경기 평택시 평택2로20번길4 (평택동 43-1),평택시,36.9928345,127.088617
3935,GS25평택대기숙사점,"경기 평택시 서동대로3825, 지상1층 103호 제2국제관 (용이동 605)",평택시,36.9950199,127.1332688
3936,GS25평택대정문점,경기 평택시 서동대로3826 (소사동 4-3),평택시,36.9928396,127.1323409
3937,GS25평택동문가점,"경기 평택시 신촌3로12, 102호,103호 (칠원동 559, 동문굿모닝힐맘시티 A2BL)",평택시,37.0322738,127.1025318
3938,GS25평택동문나점,"경기 평택시 신촌5로56, 상가동 102호, 103호 (칠원동 595, 평택지제역동문굿모닝힐맘시티4단지)",평택시,36.9907621,127.1118191
3939,GS25평택동문점,"경기 평택시 신촌1로9, 상가동 102호, 103호 (칠원동 542, 동문굿모닝힐맘시티 A1BL)",평택시,37.5620628,126.9406124
3940,GS25평택동삭로점,"경기 평택시 동삭로384, 1층 103호 (동삭동 340-13)",평택시,37.0201473,127.0968194
3941,GS25평택동아모란점,"경기 평택시 동부공원로11, 경기 평택시 동부공원로 11 (비전동 878-5)",평택시,36.9934137,127.1149058
3942,GS25평택동창리점,경기 평택시 팽성읍 팽성대교길111-2 (동창리 1-1),평택시,36.9719257,127.0404758
3943,GS25평택두드림점,경기 평택시 통복시장2로42 (통복동 83-1),평택시,36.9956257,127.0874962
3944,GS25평택로데오점,"경기 평택시 비전5로20-26, 로데오1103더테라스 130호, 143호 (비전동 1103-3)",평택시,36.9989274,127.1141665
3945,GS25평택로얄점,"경기 평택시 비전로38번길28, 1층 (비전동 730-6)",평택시,36.9939767,127.0945699
3946,GS25평택로점,"경기 평택시 평택로32번길14, 1층 (평택동 293-7)",평택시,36.9907352,127.088778
3947,GS25평택명품점,경기 평택시 경기대로637-1 (세교동 432-78),평택시,37.0077484,127.0772096
3948,GS25평택문화점,경기 평택시 동부공원로14번길11 (비전2동 886-15),평택시,36.9924453,127.1159101
3949,GS25평택미주점,"경기 평택시 이충로60, 상가 103호(이충동 592, 미주3차아파트)",평택시,37.062459,127.0693359
3950,GS25평택배미점,"경기 평택시 평택5로20번길34, 1층 GS25평택배미점 (합정동 966-1)",평택시,36.99583,127.1053489
3951,GS25평택배미타운점,"경기 평택시 평택5로23, 101호 (합정동 319-1)",평택시,36.9879063,127.1109716
3952,GS25평택서부점,경기 평택시 원평2로27번길16(평택동 102-6),평택시,36.9910898,127.0813573
3953,GS25평택서재로점,경기 평택시 서재로18 (동삭동 711-5),평택시,37.0143802,127.1039694
3954,GS25평택서재점,경기 평택시 서재4길22(동삭동 687-9),평택시,37.0152469,127.1035771
3955,GS25평택서정역점,"경기 평택시 탄현로48, 1층 (서정동 429-3)",평택시,37.05679,127.053856
3956,GS25평택서탄점,경기 평택시 서탄면 서탄로297 (금암리 568),평택시,37.1091349,127.0325358
3957,GS25평택서해로점,"경기 평택시 현덕면 서해로508, 1층 일부 (기산리 135-12)",평택시,36.9459753,126.9137194
3958,GS25평택성모병원점,"경기 평택시 평택로286, 101호 (세교동 439)",평택시,37.0088301,127.0737874
3959,GS25평택성원점,경기 평택시 탄현1로97(서정동 509-11),평택시,37.0685289,127.0532941
3960,GS25평택세교점,"경기 평택시 세교2로45, 상가동 107, 108호 (세교동 556-2)",평택시,37.0013934,127.0842781
3961,GS25평택세무서점,"경기 평택시 죽백동771번지 105,106,107호",평택시,37.0107138,127.1250586
3962,GS25평택소사벌점,"경기 평택시 경기대로506, 101,102호 (비전동 1005, 휴먼시아1단지)",평택시,36.9972792,127.1026
3963,GS25평택송탄로점,경기 평택시 송탄2로64 (지산동 864-10),평택시,37.0738096,127.0586389
3964,GS25평택송화점,경기 평택시 팽성읍 동서촌로74(객사리 126-3),평택시,36.9644018,127.0603796
3965,GS25평택쇼핑로점,"경기 평택시 쇼핑로35, 1층 (신장동 324-11)",평택시,37.0812159,127.0533265
3966,GS25평택수신제가점,"경기 평택시 평택5로183, 103동 101호 (상가동 820, 평택윤중수신제가아파트)",평택시,36.9955727,127.103844
3967,GS25평택신장점,경기 평택시 신장동252-82번지,평택시,37.073439,127.0558815
3968,GS25평택아이비점,"경기 평택시 비전2로297, 122동 1층 201호 (죽백동 722, 평택소사벌반도유보라아이비파크1단지)",평택시,37.0158943,127.1279446
3969,GS25평택안중점,경기 평택시 안중읍 서동대로1907(금곡리 304-26),평택시,37.000627,126.956996
3970,GS25평택어울림점,"경기 평택시 현촌1로8, 상가동 207호 (용이동 601, 금호어울림2단지)",평택시,37.0000384,127.1339028
3971,GS25평택에듀타운점,경기 평택시 평택1로96 (비전동 449-2),평택시,37.0004795,127.089301
3972,GS25평택엘크루점,"경기 평택시 소사7로8, 105,106,107,108호 (소사동 630, 뉴비전엘크루)",평택시,36.9873714,127.117055
3973,GS25평택영진점,경기 평택시 어인남로8번길47(비전2동 756-6),평택시,36.993014,127.1009263
3974,GS25평택오성점,경기 평택시 오성면 강변로529 (당거리 501-194),평택시,36.98921259999999,126.9744861
3975,GS25평택용이금호점,"경기 평택시 현촌3길21, 상가동 109호110호 (용이동 581, 평택용이금호어울림1단지)",평택시,37.0007999,127.130786
3976,GS25평택용이본점,"경기 평택시 현신로14, 1층 (용이동 452-23)",평택시,36.99466,127.135577
3977,GS25평택용죽점,"경기 평택시 용죽3로20, GS25평택용죽점 (용이동 685-2)",평택시,37.0016335,127.1415692
3978,GS25평택우림점,경기 평택시 칠괴동0번지 칠괴우림필유아파트,평택시,37.0267969,127.083641
3979,GS25평택원룸점,경기 평택시 평택5로34번길102(합정동 973-1),평택시,36.9877693,127.1132469
3980,GS25평택원정점,"경기 평택시 포승읍 포승원정길41, 101호(원정리 391-27)",평택시,36.9956234,126.8412158
3981,GS25평택원평점,"경기 평택시 원평로105번길47, 1층 (통복동 280-5)",평택시,36.9930442,127.0783062
3982,GS25평택유보라점,경기 평택시 현신6길23 (용이동 484-10),평택시,37.000495,127.1395669
3983,GS25평택이곡7단지점,"경기 평택시 비전4로175, 103,104호 (비전동 967, 상가동)",평택시,36.9972792,127.1026
3984,GS25평택이곡마을점,"경기 평택시 평남로962, 106호 (비전동 968, 엘에이치이곡마을6단지)",평택시,36.9978539,127.0961765
3985,GS25평택이충원룸점,"경기 평택시 서정역로36번길85, 1층 (이충동 444-34)",평택시,37.0571914,127.0560525
3986,GS25평택이편한점,"경기 평택시 현촌1로7, 상가동 101호 (용이동 580, e편한세상평택)",평택시,36.9943922,127.1367866
3987,GS25평택이화점,경기 평택시 평택5로114번길16 (비전동 829-2),평택시,36.9957127,127.111438
3988,GS25평택자이점,"경기 평택시 상서재로50, 상가동 133호, 134호 (동삭동)",평택시,37.0091357,127.0982588
3989,GS25평택장당점,경기 평택시 장당길53(장당동 637-6),평택시,37.0520948,127.0634638
3990,GS25평택중앙로점,"경기 평택시 중앙로22, 1층 (평택동 69-24)",평택시,36.9949527,127.0855169
3991,GS25평택지산점,경기 평택시 지산로20번길22 (지산동 780-5),평택시,37.0783521,127.0569385
3992,GS25평택지제대로점,"경기 평택시 남북대로262, 가동 1층 102호 (지제동 367-7)",평택시,37.02293179999999,127.0599267
3993,GS25평택지제더샵점,"경기 평택시 지제동삭2로177, 단지내상가 A동 108, 109, 110호 (동삭동 388-13)",평택시,37.018795,127.070035
3994,GS25평택지제로점,경기 평택시 지제로134-4 (지제동 902-1),평택시,37.0219167,127.0573656
3995,GS25평택진위점,경기 평택시 진위면 경기대로1842(견산리 520-2),평택시,37.1088459,127.0638895
3996,GS25평택청룡점,경기 평택시 만세로1545(청룡동 171-6),평택시,37.0261676,127.1226213
3997,GS25평택청북로점,경기 평택시 청북읍 청북로126 (현곡리 103-24),평택시,37.0496509,126.9424987
3998,GS25평택청호점,"경기 평택시 진위면 엘지로222 (청호리 19-1, 엘지전자(주))",평택시,37.1236179,127.0892413
3999,GS25평택캐슬점,경기 평택시 평택2로116-2(비전동 산108-10),평택시,36.9995887,127.0945325
4000,GS25평택태산점,"경기 평택시 평택5로134, 상가동 101호 (비전동 828-1, 태산신그린아파트)",평택시,36.9975302,127.1087756
4001,GS25평택통미로점,"경기 평택시 통미로22번길24, 1층 (합정동 524-3)",평택시,36.9911344,127.0951304
4002,GS25평택팽성점,경기 평택시 팽성읍 동서촌로127(객사리 95-3),평택시,36.9648931,127.0661176
4003,GS25평택한광점,경기 평택시 중앙1로108(비전1동 603-8),평택시,36.9961914,127.0945335
4004,GS25평택한일점,"경기 평택시 평남로674, 상가동 101호 (비전동 923,한일유앤아이아파트)",평택시,36.9926862,127.1096791
4005,GS25평택합정점,경기 평택시 조개터로26번길31-18 (합정동 904-1),평택시,36.98965070000001,127.1042236
4006,GS25평택항로점,경기 평택시 포승읍 평택항로509 (원정리 469-7),평택시,36.9812738,126.8453191
4007,GS25평택행복점,경기 평택시 조개터로16번길35(합정동 916-10),평택시,36.9880828,127.1032448
4008,GS25평택현대점,"경기 평택시 중앙2로41, 1층(합정동 733-12)",평택시,36.9914888,127.091519
4009,GS25평택현신점,경기 평택시 현신4길16-2 (용이동 448-8),평택시,36.9979043,127.1401915
4010,GS25평택현촌점,"경기 평택시 현촌5길16-13, 1층 (용이동 604-4)",평택시,37.0016335,127.1415692
4011,GS25평택호점,경기 평택시 현덕면 서동대로157 (권관리 768-1),평택시,36.9235747,126.9056229
4012,GS25평택효성영화점,"경기 평택시 소사3로53, 상가동 1층 1호,2호 (소사동, 평택효성해링턴플레이스1단지)",평택시,36.9927755,127.1356646
4013,GS25평택효성점,"경기 평택시 평남로865, 정문 상가 1층 GS25평택효성점 (비전동 1089)",평택시,37.001387,127.1071314
4014,GS25평택휴먼시아점,"경기 평택시 비전2로110, 상가동 103, 104호 (비전동 1028, 엘에이치배꽃마을4단지)",평택시,37.0041973,127.1041855
4015,GS25포곡골든점,"경기 용인시 처인구 포곡읍 전대로78번길19-2, GS25포곡골든점 (전대리 356-1)",용인시처인구,37.2866413,127.2168744
4016,GS25포곡으뜸점,경기 용인시 처인구 포곡읍 전대로30(전대리 137-3),용인시처인구,37.2819711,127.2215384
4017,GS25포곡전대리점,"경기 용인시 처인구 포곡읍 전대로78번길22-1, 1층 (전대리 357-1)",용인시처인구,37.2868676,127.2171607
4018,GS25포곡제일점,경기 용인시 처인구 포곡읍 전대로85(전대리 360-5),용인시처인구,37.2852047,127.2166975
4019,GS25포곡타운점,경기 용인시 처인구 포곡읍 포곡로326번길25 (삼계리 379-7),용인시처인구,37.2847471,127.2357452
4020,GS25포승공원점,"경기 평택시 포승읍 여술3길63, 1층 전체 (도곡리 1145-1)",평택시,36.9886124,126.8466344
4021,GS25포승나래점,경기 평택시 포승읍 평택항로486 (원정리 461-3),평택시,36.993196,126.8441926
4022,GS25포승내기점,"경기 평택시 포승읍 승학동길11-20, 101호 (내기리 16-6)",평택시,36.97887559999999,126.8789692
4023,GS25포승대우점,"경기 평택시 포승읍 평택항로156번길137 (내기리 679-1, 대우공업주식회사포승공장)",평택시,36.9802243,126.8581389
4024,GS25포승도곡원룸점,"경기 평택시 포승읍 여술4길27 (도곡리 1130-16, 수정빌)",평택시,36.9903069,126.8438049
4025,GS25포승서부점,경기 평택시 포승읍 서동대로1297-1 (석정리 256-2),평택시,36.9876773,126.8967152
4026,GS25포승센터점,"경기 평택시 포승읍 여술2길12, 1층 (도곡리 1156-1)",평택시,36.9865754,126.8462181
4027,GS25포승신영점,경기 평택시 포승읍 서동대로394 (신영리 868-1),평택시,36.9386511,126.8885114
4028,GS25포승쌍용마을점,경기 평택시 포승읍 포승원정길75 (원정리 217-6),평택시,36.9966612,126.8397563
4029,GS25포승친오애점,"경기 평택시 포승읍 서동대로782-9, 2동 (만호리 314-2)",평택시,36.9609648,126.8564604
4030,GS25포승포레점,"경기 평택시 포승읍 여술1길100, 107호 (도곡리 1117-11)",평택시,36.9894914,126.8415032
4031,GS25포일대림점,"경기 의왕시 내손로59, 103(4단지상가) (내손동 846, 의왕내손이편한세상)",의왕시,37.38570989999999,126.9776051
4032,GS25포천가산점,"경기 포천시 군내면 마전길25-20, GS25 포천가산점 (유교리 206-5)",포천시,37.85215,127.2032074
4033,GS25포천고모리점,경기 포천시 소흘읍 죽엽산로197 (고모리 498-4),포천시,37.8142743,127.1614162
4034,GS25포천군내점,경기 포천시 군내면 청군로3279 (구읍리 217-7),포천시,37.8873051,127.2179275
4035,GS25포천내리점,경기 포천시 내촌면 내촌로58-1 (내리 389-20),포천시,37.7852677,127.2271145
4036,GS25포천노곡점,경기 포천시 이동면 성장로922 (노곡리 569-2),포천시,38.0087242,127.3409125
4037,GS25포천뉴로드점,경기 포천시 소흘읍 거친봉이1길48-1 (무봉리 458-28),포천시,37.7918018,127.1334739
4038,GS25포천대진대점,경기 포천시 건너말길6-2 (선단동 55-1),포천시,37.8543632,127.1661543
4039,GS25포천동교점,경기 포천시 화합로142(동교동 541-4),포천시,37.8406111,127.1289005
4040,GS25포천마루점,경기 포천시 소흘읍 태봉로17 (이동교리 156),포천시,37.820061,127.1354232
4041,GS25포천마산점,경기 포천시 가산면 가산로369 (마산리 146-1),포천시,37.8478192,127.1900371
4042,GS25포천만세교리점,경기 포천시 영중면 호국로2527 (금주리 917-14),포천시,37.9697435,127.2498855
4043,GS25포천무봉점,경기 포천시 소흘읍이동교리 406-1번지,포천시,37.7943688,127.1267653
4044,GS25포천문암점,"경기 포천시 영북면 호국로3740, (탑동광장)(문암리 96)",포천시,38.0703673,127.2737316
4045,GS25포천미리내점,경기 포천시 소흘읍 소흘로114(무봉리 69-6),포천시,37.8117825,127.1428223
4046,GS25포천본점,"경기 포천시 신북면 호국로2135-8, 기지리 윤중아파트단지내상가 101호-104호 (기지리 101-3)",포천시,37.9444017,127.2417933
4047,GS25포천봉솔로점,"경기 포천시 소흘읍 봉솔로3길10, 1층 (송우리 424, 송우시그니엘타워)",포천시,37.8274509,127.1428035
4048,GS25포천빛길점,경기 포천시 신북면 포천로2425(고일리 10-4),포천시,37.9659565,127.1925559
4049,GS25포천삼정점,경기 포천시 신북면 청신로890 (덕둔리 136-3),포천시,37.9608485,127.1243755
4050,GS25포천상운점,경기 포천시 소흘읍 초가팔로58 (초가팔리 279-2),포천시,37.8208156,127.1506675
4051,GS25포천석향점,"경기 포천시 소흘읍 태봉로239, 1층(송우리 725-7, 대방노블랜드아파트)",포천시,37.8339247,127.1495108
4052,GS25포천선단점,경기 포천시 호국로983(선단동 491-1),포천시,37.8528075,127.1653196
4053,GS25포천설운점,경기 포천시 호국로885(설운동 78-4),포천시,37.8454898,127.1591461
4054,GS25포천세창점,경기 포천시 호국로982번길15 (선단동 38-6),포천시,37.851744,127.166927
4055,GS25포천소흘점,"경기 포천시 소흘읍 솔모루로86-1, 외1필지(송우1리 128-2)",포천시,37.8287961,127.147517
4056,GS25포천송천점,"경기 포천시 소흘읍 태봉로223, 상가동 104호 (송우리 725-6, 송천마을뜨란채아파트)",포천시,37.8345812,127.1474731
4057,GS25포천신북가나안점,"경기 포천시 신북면 왕방로284, 1동 (가채리 815-47)",포천시,37.9046957,127.2046801
4058,GS25포천신평공단점,경기 포천시 신북면 신평로60-2 (신평리 185-6),포천시,37.9496176,127.2311124
4059,GS25포천양문공단점,"경기 포천시 영중면 양문공단로76, 1층 (양문리 445-2)",포천시,38.0084197,127.2560939
4060,GS25포천양문점,경기 포천시 영중면 양문로98-1(양문리 772-1),포천시,38.0013296,127.2428722
4061,GS25포천어룡점,경기 포천시 호국로1359(어룡동 300-14),포천시,37.881188,127.186789
4062,GS25포천우금점,경기 포천시 가산면 우현로54 (우금리 708-33),포천시,37.8312906,127.2050472
4063,GS25포천원모루점,"경기 포천시 원모루로1길35, 1층 (신읍동 92-5)",포천시,37.8931995,127.1961368
4064,GS25포천원앙로점,경기 포천시 원앙로46-1 (신읍동 186-7),포천시,37.9002563,127.2034577
4065,GS25포천이곡리점,경기 포천시 소흘읍 광릉수목원로876 (이곡리 479-1),포천시,37.777109,127.1464399
4066,GS25포천이동교점,"경기 포천시 소흘읍 부흥로138, 1층 (무봉리 321-2)",포천시,37.8046365,127.1333205
4067,GS25포천차의대점,경기 포천시 해룡로121 (동교동 192),포천시,37.8551205,127.1376935
4068,GS25포천추산점,경기 포천시 소흘읍 솔모루로3번길47 (송우리 515),포천시,37.82492000000001,127.1363832
4069,GS25포천태환점,"경기 포천시 소흘읍 호국로429번길8, (외1) (이동교리 95-1)",포천시,37.81205260000001,127.1335484
4070,GS25포천터미널점,"경기 포천시 중앙로117, 1층 중앙 공실 (신읍동 43-25)",포천시,37.8969796,127.2024288
4071,GS25포천퍼스트점,경기 포천시 창수면 창동로139 (오가리 438-2),포천시,38.0298145,127.1938534
4072,GS25포천한우리점,"경기 포천시 신북면 포천로1992, 제가동호 (심곡리 431-6)",포천시,37.9281897,127.1870826
4073,GS25포천한주점,"경기 포천시 소흘읍 호국로479번길8, 201동 102호 (이동교리 132-14)",포천시,37.8142083,127.1338174
4074,GS25포천호국로점,경기 포천시 신북면 호국로2318 (만세교리 264-8),포천시,37.9540129,127.2400298
4075,GS25포천화동로점,"경기 포천시 화현면 화동로352, 제가동호 (화현리 789-12)",포천시,37.8987844,127.3032185
4076,GS25풍동달맞이점,"경기 고양시 일산동구 숲속마을1로137, 1층 (풍동 1237-3)",고양시일산동구,37.6734055,126.8002844
4077,GS25풍동본점,"경기 고양시 일산동구 고풍로72-41, 상가 101,102호 (풍동 1222, 성원상떼빌5차아파트)",고양시일산동구,37.6656918,126.7961105
4078,GS25풍동성원점,"경기 고양시 일산동구 숲속마을1로29-30, 105호(풍동 1354, 라고크리닉빌딩)",고양시일산동구,37.6640719,126.7972633
4079,GS25풍동위브점,"경기 고양시 일산동구 숲속마을1로48번길48-1, 1층 (풍동 1297-3)",고양시일산동구,37.6660341,126.8001627
4080,GS25풍동제일점,"경기 고양시 일산동구 숲속마을1로116, 103호 (풍동 1261, 숲속마을7단지아파트)",고양시일산동구,37.671275,126.8014681
4081,GS25풍동프라자점,경기 고양시 일산동구 숲속마을로50-58 (풍동 1273-4),고양시일산동구,37.6676742,126.7993973
4082,GS25풍무가나점,"경기 김포시 양도로19번길7, 1층 105호 (풍무동 199)",김포시,37.6067844,126.7246393
4083,GS25풍무길훈점,"경기 김포시 장릉로37, 가동 101호 (풍무동 1-42, 그린힐타운)",김포시,37.6122919,126.7211949
4084,GS25풍무대림점,"경기 김포시 풍무로93번길26 (풍무동 757, 양도대림아파트)",김포시,37.6044863,126.7204362
4085,GS25풍무드림점,"경기 김포시 유현로238번길11, 1층 (풍무동 253-1, 드림프라자)",김포시,37.5961551,126.7253954
4086,GS25풍무센트럴점,"경기 김포시 유현로215, 단지내상가2동(후문) 103, 104호 (풍무동 289)",김포시,37.5961551,126.7253954
4087,GS25풍무신안점,"경기 김포시 풍무로111, 상가 1층 101호 (풍무동 100, 신안아파트)",김포시,37.6056033,126.7204091
4088,GS25풍무예지점,경기 김포시 풍무로146번길52-11 (풍무동 156-5),김포시,37.6081598,126.7262332
4089,GS25풍무웰라움점,"경기 김포시 풍무로128, 101호 (풍무동 202-1)",김포시,37.6069598,126.7235321
4090,GS25풍무자이점,"경기 김포시 풍무로96번길102, 제지1층 제2-B05,06호 (풍무동 766)",김포시,37.6035973,126.7277911
4091,GS25풍무중앙점,"경기 김포시 풍무로96번길42, 풍무자이근린생활시설 제1-B01/02호 (풍무동, 1단지)",김포시,37.6037969,126.724833
4092,GS25풍무푸르지오점,"경기 김포시 유현로200, 상가동 108,109호 (풍무동 354-1, 풍무푸르지오)",김포시,37.5961551,126.7253954
4093,GS25풍무행복점,"경기 김포시 풍무로69번길30, 103,104호 (풍무동 425)",김포시,37.6023517,126.7201749
4094,GS25풍무현대프라자점,경기 김포시 풍무동250-20번지,김포시,37.6141601,126.7285682
4095,GS25풍성신미주점,"경기 성남시 분당구 판교로375, 109호 (삼평동 709, 메가스페이스)",성남시 분당구,37.3981454,127.1078868
4096,GS25프라임센터점,"경기 김포시 고촌읍 아라육로230번길16, 지상 1층일부 (전호리 662)",김포시,37.5932559,126.7882842
4097,GS25하길부영점,"경기 화성시 향남읍 상신하길로328번길21, 상가동 102호 (하길리 1464, 서봉마을3단지)",화성시,37.1033392,126.9155141
4098,GS25하남감북점,경기 하남시 감초로65(감북동 346-13),하남시,37.519896,127.159251
4099,GS25하남경기장점,"경기 하남시 미사대로410, 116호 117호 (망월동 1143-1)",하남시,37.5615112,127.1950913
4100,GS25하남광암점,경기 하남시 초광로106 (광암동 36-4),하남시,37.5301753,127.1733021
4101,GS25하남교산점,경기 하남시 서하남로576 (교산동 122-6),하남시,37.5219216,127.2038533
4102,GS25하남대로점,"경기 하남시 하남대로790, 1층 (신장동 565-5, 다인빌딩)",하남시,37.5405392,127.2097625
4103,GS25하남대명점,"경기 하남시 더우개로29, 105호 (신장2동 105-4)",하남시,37.5410275,127.2208729
4104,GS25하남대청점,"경기 하남시 대청로116번길30, 종합상가 101호 (창우동 520, 은행)",하남시,37.53871609999999,127.2230333
